NumCasa;Nombre;IngresoPersonal;Empleo;Edad;Sexo;EstadoCivil;NivelEducativo;Grado;barrio
1278;Marta Alejandro Martinez Perez;0;Desempleado;75;F;Casado;Primaria;4;Altamira del Este
1285;Miguel Alejandro Lopez Hernandez;10500;Cajero;25;M;Casado;Técnico;1;El Calavario
1427;Andres Alejandro Mendoza Flores;10500;Cajero;62;M;Soltero;Técnico;1;San Ramón
1090;Camila Alejandro Martinez Lopez;0;Desempleado;13;F;Soltero;Secundaria;1;19 de Julio
1247;Andres Alejandro Hernandez Flores;11500;Dependiente de tienda;22;M;Soltero;Técnico;1;Colina del Verbo
1133;Daniel Alejandro Mendoza Castro;13000;Conductor de taxi;22;M;Casado;Técnico;1;Colina del Verbo
1260;Daniel Alejandro Castro Hernandez;9000;Obrero;79;M;Casado;Primaria;3;Barrio El Rosario
1257;Luis Alejandro Lopez Ruiz;15500;Enfermero;33;M;Soltero;Universidad;5;Barrio Guadalupe
1489;Andres Alejandro Castro Mendoza;19000;Electricista;18;M;Soltero;Secundaria;5;Barrio El Calvario
1210;Daniel Alejandro Flores Hernandez;0;Desempleado;3;M;Soltero;Preescolar;3;Colina del Verbo
1350;Andres Alejandro Ruiz Torres;0;Desempleado;8;M;Soltero;Primaria;5;Barrio El Rosario
1455;Paula Alejandro Mendoza Hernandez;0;Desempleado;46;F;Soltero;Preescolar;2;Baká
1189;Maria Alejandro Mendoza Torres;0;Desempleado;13;F;Soltero;Secundaria;1;Barrio Los Pinos
1219;Lucia Alejandro Castro Martinez;0;Desempleado;66;F;Soltero;Primaria;3;María Auxiliadora
1279;Sofia Alejandro Ruiz Hernandez;11000;Comerciante Informal;60;F;Casado;Preescolar;1;El Calavario
1454;Ana Alejandro Lopez Gonzalez;11500;Dependiente de tienda;78;F;Casado;Técnico;1;María Auxiliadora
1457;Miguel Alejandro Torres Perez;17000;Albañil;23;M;Casado;Secundaria;5;El Calavario
1318;Pedro Alejandro Ruiz Martinez;12000;Trabajador doméstico;77;M;Casado;Preescolar;1;El Calavario
1427;Ana Alejandro Ruiz Mendoza;13500;Barbero;54;F;Soltero;Primaria;3;San Ramón
1046;Mario Alejandro Perez Perez;19000;Electricista;23;M;Casado;Secundaria;5;Barrio Los Pinos
1014;Andres Alejandro Lopez Mendoza;0;Desempleado;9;M;Soltero;Primaria;2;El Calavario
1394;Camila Alejandro Ruiz Perez;0;Desempleado;6;F;Soltero;Primaria;4;Baká
1261;Miguel Alejandro Perez Lopez;11500;Dependiente de tienda;70;M;Casado;Técnico;1;Altamira del Este
1427;Paula Alejandro Flores Perez;0;Desempleado;55;F;Soltero;Primaria;1;San Ramón
1463;Valeria Alejandro Ruiz Flores;0;Desempleado;7;F;Soltero;Primaria;3;Barrio Los Pinos
1312;Lucia Alejandro Hernandez Ruiz;0;Desempleado;1;F;Soltero;Preescolar;1;Barrio Los Pinos
1291;Lucia Alejandro Gonzalez Lopez;0;Desempleado;65;F;Casado;Primaria;3;Urbanización San Miguel
1056;Marta Alejandro Lopez Ruiz;17000;Albañil;55;F;Casado;Secundaria;5;19 de Julio
1388;Camila Alejandro Gonzalez Torres;0;Desempleado;63;F;Casado;Primaria;4;Sol de libertad
1360;Pedro Alejandro Gonzalez Gonzalez;0;Desempleado;36;M;Soltero;Primaria;2;Urbanización San Miguel
1001;Marta Alejandro Gonzalez Torres;0;Desempleado;75;F;Casado;Preescolar;3;Altamira del Este
1312;Lucia Alejandro Lopez Hernandez;0;Desempleado;4;F;Soltero;Preescolar;1;Barrio Los Pinos
1336;Andres Alejandro Castro Castro;11000;Comerciante Informal;28;M;Soltero;Preescolar;1;Barrio El Calvario
1090;Luis Alejandro Mendoza Ruiz;16000;Médico general;77;M;Casado;Universidad;5;19 de Julio
1281;Camila Alejandro Perez Lopez;10000;Vendedor;76;F;Casado;Técnico;1;Barrio Los Pinos
1330;Maria Alejandro Flores Martinez;12000;Trabajador doméstico;75;F;Casado;Primaria;2;San Judas
1447;Kevin Alejandro Hernandez Ruiz;14500;Cocinero;42;M;Casado;Preescolar;2;María Auxiliadora
1134;Carlos Alejandro Perez Lopez;9000;Obrero;79;M;Casado;Primaria;2;Barrio La Cruz
1187;Jose Alejandro Ruiz Hernandez;0;Desempleado;9;M;Soltero;Primaria;1;El Calavario
1046;Lucia Alejandro Gonzalez Flores;11500;Dependiente de tienda;70;F;Soltero;Técnico;1;Barrio Los Pinos
1441;Fernanda Alejandro Flores Torres;12500;Repartidor;25;F;Casado;Preescolar;2;San Ramón
1301;Sofia Alejandro Martinez Martinez;0;Desempleado;2;F;Soltero;Preescolar;1;Barrio Los Pinos
1120;Camila Alejandro Gonzalez Castro;0;Desempleado;62;F;Soltero;Preescolar;1;Barrio Guadalupe
1468;Marta Alejandro Lopez Torres;10500;Cajero;54;F;Casado;Técnico;1;Barrio 19 de Julio
1456;Pedro Alejandro Mendoza Castro;9500;Técnico Agropecuario;24;M;Soltero;Técnico;3;Barrio La Cruz
1208;Ana Alejandro Lopez Ruiz;0;Desempleado;42;F;Soltero;Primaria;5;Urbanización San Miguel
1113;Ana Alejandro Torres Lopez;8500;Campesino;53;F;Casado;Preescolar;3;Monimbó
1423;Marta Alejandro Martinez Hernandez;15000;Maestro;56;F;Soltero;Universidad;5;Barrio Obrero
1002;Kevin Alejandro Castro Gonzalez;0;Desempleado;15;M;Soltero;Secundaria;1;Barrio 19 de Julio
1248;Paula Alejandro Hernandez Martinez;12000;Trabajador doméstico;76;F;Casado;Primaria;4;Barrio Arnoldo Alemán
1459;Marta Alejandro Flores Ruiz;0;Desempleado;17;F;Soltero;Secundaria;1;Altamira del Este
1251;Valeria Alejandro Martinez Castro;13000;Conductor de taxi;32;F;Casado;Primaria;5;Baká
1310;Fernanda Alejandro Lopez Lopez;10000;Vendedor;50;F;Casado;Técnico;1;Barrio La Cruz
1043;Luis Alejandro Castro Castro;18000;Carpintero;35;M;Soltero;Secundaria;5;Monimbó
1213;Paula Alejandro Gonzalez Perez;0;Desempleado;13;F;Soltero;Secundaria;1;Barrio Medardo Andino
1365;Carlos Alejandro Hernandez Perez;0;Desempleado;18;M;Soltero;Técnico;1;Barrio Los Pinos
1009;Miguel Alejandro Flores Torres;16000;Médico general;63;M;Casado;Universidad;5;Barrio Arnoldo Alemán
1021;Juan Alejandro Torres Torres;9500;Técnico Agropecuario;26;M;Soltero;Técnico;3;Sol de libertad
1026;Jose Alejandro Hernandez Mendoza;0;Desempleado;2;M;Soltero;Preescolar;1;19 de Julio
1235;Marta Alejandro Gonzalez Ruiz;0;Desempleado;29;F;Soltero;Primaria;3;Barrio Obrero
1282;Juan Alejandro Martinez Torres;12000;Trabajador doméstico;33;M;Soltero;Primaria;5;Urbanización San Miguel
1115;Miguel Alejandro Lopez Ruiz;0;Desempleado;33;M;Soltero;Preescolar;3;19 de Julio
1305;Lucia Alejandro Hernandez Gonzalez;0;Desempleado;47;F;Soltero;Primaria;1;Monimbó
1397;Miguel Alejandro Flores Perez;0;Desempleado;10;M;Soltero;Primaria;1;Monimbó
1412;Daniel Alejandro Ruiz Perez;0;Desempleado;24;M;Soltero;Primaria;3;Barrio El Calvario
1340;Ana Alejandro Martinez Martinez;10500;Cajero;60;F;Casado;Técnico;1;Barrio Arnoldo Alemán
1347;Mario Alejandro Lopez Perez;0;Desempleado;18;M;Soltero;Técnico;1;San Ramón
1074;Andres Alejandro Hernandez Mendoza;17000;Albañil;78;M;Casado;Secundaria;5;Baká
1153;Maria Alejandro Ruiz Flores;13000;Conductor de taxi;73;F;Soltero;Primaria;5;Urbanización San Miguel
1397;Camila Alejandro Castro Castro;0;Desempleado;34;F;Soltero;Preescolar;1;Monimbó
1397;Valeria Alejandro Castro Martinez;0;Desempleado;28;F;Soltero;Preescolar;1;Monimbó
1258;Lucia Alejandro Gonzalez Perez;14000;Mesero;61;F;Casado;Primaria;5;19 de Julio
1484;Marta Alejandro Hernandez Lopez;0;Desempleado;79;F;Casado;Primaria;5;El Calavario
1319;Daniel Alejandro Martinez Castro;12500;Repartidor;16;M;Soltero;Secundaria;1;San Judas
1384;Valeria Alejandro Martinez Flores;9500;Técnico Agropecuario;17;F;Soltero;Técnico;3;Altamira del Este
1139;Kevin Alejandro Flores Perez;0;Desempleado;29;M;Soltero;Preescolar;3;Barrio Obrero
1082;Kevin Alejandro Perez Martinez;19000;Electricista;23;M;Soltero;Secundaria;5;Barrio Guadalupe
1181;Juan Alejandro Flores Mendoza;12500;Repartidor;66;M;Soltero;Primaria;3;19 de Julio
1072;Ana Alejandro Hernandez Mendoza;15000;Maestro;26;F;Soltero;Universidad;5;Colina del Verbo
1107;Maria Alejandro Mendoza Torres;0;Desempleado;17;F;Soltero;Secundaria;1;Barrio Guadalupe
1332;Juan Alejandro Gonzalez Hernandez;18000;Carpintero;46;M;Soltero;Secundaria;5;San Ramón
1230;Ana Alejandro Hernandez Lopez;11000;Comerciante Informal;51;F;Soltero;Preescolar;1;Barrio 19 de Julio
1297;Marta Alejandro Gonzalez Perez;12500;Repartidor;24;F;Soltero;Primaria;3;María Auxiliadora
1261;Kevin Alejandro Martinez Martinez;10000;Vendedor;37;M;Soltero;Técnico;1;Altamira del Este
1351;Mario Alejandro Torres Torres;0;Desempleado;39;M;Soltero;Primaria;1;El Calavario
1140;Sofia Alejandro Lopez Gonzalez;17000;Albañil;56;F;Casado;Secundaria;5;Barrio El Rosario
1384;Pedro Alejandro Martinez Perez;9000;Obrero;52;M;Soltero;Primaria;3;Altamira del Este
1256;Daniel Alejandro Castro Hernandez;0;Desempleado;11;M;Soltero;Primaria;3;Colina del Verbo
1315;Miguel Alejandro Ruiz Lopez;11000;Comerciante Informal;22;M;Casado;Técnico;1;Monimbó
1357;Jose Alejandro Gonzalez Hernandez;0;Desempleado;43;M;Soltero;Preescolar;1;Urbanización San Miguel
1140;Luis Alejandro Torres Torres;11000;Comerciante Informal;37;M;Soltero;Primaria;5;Barrio El Rosario
1092;Daniel Alejandro Flores Martinez;0;Desempleado;41;M;Casado;Primaria;2;Barrio Arnoldo Alemán
1332;Kevin Alejandro Flores Flores;18000;Carpintero;47;M;Casado;Secundaria;5;San Ramón
1386;Daniel Alejandro Mendoza Mendoza;21000;Costur`ero;34;M;Casado;Primaria;4;María Auxiliadora
1158;Paula Alejandro Mendoza Lopez;0;Desempleado;30;F;Soltero;Primaria;3;María Auxiliadora
1458;Carlos Alejandro Ruiz Hernandez;9000;Obrero;71;M;Casado;Primaria;1;Altamira del Este
1454;Kevin Alejandro Perez Ruiz;11500;Dependiente de tienda;43;M;Casado;Técnico;1;María Auxiliadora
1146;Mario Alejandro Castro Castro;10500;Cajero;73;M;Soltero;Técnico;1;Barrio Obrero
1343;Daniel Alejandro Lopez Mendoza;0;Desempleado;46;M;Casado;Primaria;3;Urbanización San Miguel
1197;Elena Alejandro Mendoza Martinez;0;Desempleado;73;F;Casado;Preescolar;1;Urbanización San Miguel
1420;Daniel Alejandro Torres Torres;0;Desempleado;8;M;Soltero;Primaria;1;María Auxiliadora
1031;Lucia Alejandro Gonzalez Hernandez;14000;Mesero;43;F;Soltero;Preescolar;1;Barrio La Cruz
1268;Miguel Alejandro Hernandez Martinez;13500;Barbero;79;M;Casado;Primaria;3;Altamira del Este
1086;Carlos Alejandro Mendoza Martinez;0;Desempleado;7;M;Soltero;Primaria;1;Barrio Guadalupe
1464;Ana Alejandro Lopez Mendoza;17000;Albañil;43;F;Soltero;Secundaria;5;Barrio Obrero
1334;Mario Alejandro Perez Ruiz;9000;Obrero;40;M;Casado;Preescolar;2;Barrio 19 de Julio
1092;Juan Alejandro Hernandez Perez;0;Desempleado;3;M;Soltero;Preescolar;1;Barrio Arnoldo Alemán
1342;Marta Alejandro Gonzalez Castro;0;Desempleado;3;F;Soltero;Preescolar;3;Monimbó
1383;Mario Alejandro Torres Ruiz;0;Desempleado;15;M;Soltero;Secundaria;1;Colina del Verbo
1289;Mario Alejandro Ruiz Ruiz;10500;Cajero;43;M;Soltero;Técnico;1;Colina del Verbo
1416;Juan Alejandro Lopez Lopez;0;Desempleado;55;M;Soltero;Primaria;5;San Ramón
1070;Ana Alejandro Mendoza Castro;0;Desempleado;40;F;Soltero;Preescolar;1;Barrio Los Pinos
1145;Elena Alejandro Mendoza Flores;10500;Cajero;79;F;Casado;Técnico;1;San Judas
1482;Lucia Alejandro Martinez Hernandez;14000;Mesero;65;F;Casado;Preescolar;2;Barrio Los Pinos
1432;Marta Alejandro Ruiz Ruiz;16000;Médico general;77;F;Casado;Universidad;5;Monimbó
1073;Pedro Alejandro Hernandez Lopez;0;Desempleado;5;M;Soltero;Preescolar;1;19 de Julio
1288;Kevin Alejandro Perez Perez;11000;Comerciante Informal;28;M;Soltero;Primaria;2;Barrio El Calvario
1386;Valeria Alejandro Flores Torres;9500;Técnico Agropecuario;60;F;Casado;Técnico;3;María Auxiliadora
1087;Ana Alejandro Lopez Castro;13500;Barbero;17;F;Soltero;Secundaria;1;Barrio Los Pinos
1056;Jose Alejandro Gonzalez Torres;0;Desempleado;44;M;Casado;Primaria;5;19 de Julio
1042;Miguel Alejandro Martinez Gonzalez;14500;Cocinero;62;M;Casado;Primaria;2;Colina del Verbo
1051;Jose Alejandro Flores Martinez;14500;Cocinero;52;M;Soltero;Primaria;4;Barrio Obrero
1427;Carlos Alejandro Gonzalez Torres;0;Desempleado;8;M;Soltero;Primaria;4;San Ramón
1279;Carlos Alejandro Martinez Hernandez;0;Desempleado;53;M;Casado;Preescolar;3;El Calavario
1431;Valeria Alejandro Torres Castro;0;Desempleado;62;F;Casado;Preescolar;1;Barrio El Rosario
1364;Daniel Alejandro Flores Torres;0;Desempleado;7;M;Soltero;Primaria;2;El Calavario
1205;Valeria Alejandro Lopez Perez;0;Desempleado;46;F;Soltero;Preescolar;2;María Auxiliadora
1113;Jose Alejandro Castro Hernandez;13000;Conductor de taxi;78;M;Casado;Primaria;3;Monimbó
1483;Elena Alejandro Perez Gonzalez;14000;Mesero;21;F;Soltero;Técnico;1;Barrio Guadalupe
1450;Juan Alejandro Gonzalez Ruiz;14000;Mesero;17;M;Soltero;Secundaria;1;Monimbó
1039;Paula Alejandro Perez Lopez;0;Desempleado;53;F;Soltero;Preescolar;2;Sol de libertad
1031;Fernanda Alejandro Hernandez Martinez;17000;Albañil;30;F;Soltero;Secundaria;5;Barrio La Cruz
1437;Kevin Alejandro Castro Martinez;0;Desempleado;64;M;Casado;Primaria;3;Barrio Guadalupe
1030;Pedro Alejandro Mendoza Torres;10000;Vendedor;32;M;Soltero;Técnico;1;Barrio La Cruz
1118;Pedro Alejandro Martinez Flores;10000;Vendedor;51;M;Soltero;Técnico;1;Barrio Medardo Andino
1313;Mario Alejandro Mendoza Gonzalez;0;Desempleado;8;M;Soltero;Primaria;1;Altamira del Este
1129;Mario Alejandro Castro Hernandez;0;Desempleado;2;M;Soltero;Preescolar;1;Barrio Medardo Andino
1397;Valeria Alejandro Ruiz Flores;13500;Barbero;53;F;Soltero;Preescolar;2;Monimbó
1317;Luis Alejandro Hernandez Perez;0;Desempleado;46;M;Soltero;Preescolar;1;Altamira del Este
1279;Mario Alejandro Lopez Flores;12000;Trabajador doméstico;50;M;Soltero;Primaria;1;El Calavario
1330;Camila Alejandro Martinez Ruiz;0;Desempleado;60;F;Soltero;Primaria;1;San Judas
1416;Elena Alejandro Flores Gonzalez;15000;Maestro;38;F;Soltero;Universidad;5;San Ramón
1188;Maria Alejandro Gonzalez Perez;11500;Dependiente de tienda;41;F;Casado;Técnico;1;San Judas
1085;Carlos Alejandro Perez Martinez;10500;Cajero;48;M;Casado;Técnico;1;Baká
1345;Jose Alejandro Lopez Castro;14000;Mesero;23;M;Soltero;Primaria;1;Altamira del Este
1130;Miguel Alejandro Gonzalez Perez;11000;Comerciante Informal;41;M;Soltero;Preescolar;2;Barrio Obrero
1387;Sofia Alejandro Flores Lopez;0;Desempleado;71;F;Soltero;Primaria;4;Barrio 19 de Julio
1172;Daniel Alejandro Martinez Lopez;0;Desempleado;14;M;Soltero;Secundaria;1;San Judas
1025;Sofia Alejandro Mendoza Torres;11500;Dependiente de tienda;51;F;Casado;Técnico;1;Barrio Los Pinos
1118;Lucia Alejandro Mendoza Gonzalez;8500;Campesino;52;F;Soltero;Primaria;3;Barrio Medardo Andino
1106;Miguel Alejandro Torres Perez;21000;Costur`ero;49;M;Soltero;Primaria;1;Colina del Verbo
1222;Paula Alejandro Torres Hernandez;18000;Carpintero;76;F;Casado;Secundaria;5;19 de Julio
1216;Jose Alejandro Flores Hernandez;9000;Obrero;30;M;Soltero;Preescolar;3;San Ramón
1017;Mario Alejandro Perez Torres;0;Desempleado;69;M;Casado;Primaria;5;19 de Julio
1462;Juan Alejandro Lopez Torres;0;Desempleado;5;M;Soltero;Preescolar;1;San Ramón
1108;Andres Alejandro Torres Perez;0;Desempleado;18;M;Casado;Técnico;1;San Ramón
1352;Maria Alejandro Martinez Mendoza;16000;Médico general;57;F;Soltero;Universidad;5;Barrio Arnoldo Alemán
1139;Elena Alejandro Flores Flores;0;Desempleado;80;F;Casado;Primaria;5;Barrio Obrero
1244;Andres Alejandro Flores Ruiz;10000;Vendedor;59;M;Casado;Técnico;1;Monimbó
1073;Valeria Alejandro Mendoza Martinez;17000;Albañil;68;F;Casado;Secundaria;5;19 de Julio
1365;Miguel Alejandro Gonzalez Lopez;13000;Conductor de taxi;18;M;Soltero;Técnico;1;Barrio Los Pinos
1126;Paula Alejandro Gonzalez Lopez;0;Desempleado;5;F;Soltero;Preescolar;1;19 de Julio
1098;Andres Alejandro Lopez Lopez;0;Desempleado;11;M;Soltero;Primaria;5;Monimbó
1253;Lucia Alejandro Lopez Gonzalez;0;Desempleado;1;F;Soltero;Preescolar;1;Baká
1498;Marta Alejandro Perez Castro;14000;Mesero;57;F;Casado;Primaria;5;Barrio El Calvario
1484;Juan Alejandro Flores Torres;0;Desempleado;4;M;Soltero;Preescolar;1;El Calavario
1040;Juan Alejandro Castro Hernandez;15500;Enfermero;60;M;Soltero;Universidad;5;Barrio Arnoldo Alemán
1250;Carlos Alejandro Martinez Gonzalez;0;Desempleado;10;M;Soltero;Primaria;1;María Auxiliadora
1435;Miguel Alejandro Torres Hernandez;0;Desempleado;18;M;Casado;Técnico;1;Barrio 19 de Julio
1166;Valeria Alejandro Lopez Flores;14000;Mesero;80;F;Casado;Preescolar;3;Sol de libertad
1060;Kevin Alejandro Martinez Mendoza;0;Desempleado;74;M;Casado;Preescolar;3;Barrio El Calvario
1018;Miguel Alejandro Gonzalez Gonzalez;0;Desempleado;61;M;Casado;Preescolar;1;El Calavario
1121;Daniel Alejandro Perez Ruiz;0;Desempleado;1;M;Soltero;Preescolar;1;Barrio La Cruz
1390;Camila Alejandro Flores Gonzalez;9500;Técnico Agropecuario;19;F;Casado;Técnico;3;Barrio La Cruz
1093;Maria Alejandro Castro Martinez;10500;Cajero;30;F;Casado;Técnico;1;Barrio Guadalupe
1417;Miguel Alejandro Ruiz Ruiz;0;Desempleado;36;M;Soltero;Primaria;2;Barrio Guadalupe
1433;Sofia Alejandro Castro Castro;12500;Repartidor;72;F;Casado;Primaria;2;Barrio Guadalupe
1163;Mario Alejandro Gonzalez Hernandez;0;Desempleado;68;M;Soltero;Preescolar;2;19 de Julio
1344;Maria Alejandro Martinez Perez;12000;Trabajador doméstico;42;F;Soltero;Primaria;4;Barrio El Rosario
1191;Elena Alejandro Lopez Martinez;0;Desempleado;4;F;Soltero;Preescolar;1;Barrio Guadalupe
1054;Mario Alejandro Castro Torres;14000;Mesero;74;M;Soltero;Preescolar;2;Barrio Obrero
1272;Maria Alejandro Hernandez Hernandez;0;Desempleado;3;F;Soltero;Preescolar;1;Barrio Los Pinos
1158;Luis Alejandro Ruiz Flores;14000;Mesero;20;M;Soltero;Técnico;1;María Auxiliadora
1440;Camila Alejandro Lopez Flores;10000;Vendedor;65;F;Casado;Técnico;1;Baká
1313;Daniel Alejandro Mendoza Martinez;11500;Dependiente de tienda;18;M;Soltero;Técnico;1;Altamira del Este
1081;Jose Alejandro Hernandez Castro;11500;Dependiente de tienda;78;M;Casado;Técnico;1;San Ramón
1104;Mario Alejandro Mendoza Perez;8500;Campesino;57;M;Casado;Primaria;3;Barrio La Cruz
1254;Jose Alejandro Hernandez Torres;0;Desempleado;55;M;Soltero;Preescolar;2;Barrio Guadalupe
1377;Camila Alejandro Castro Lopez;0;Desempleado;41;F;Casado;Primaria;4;Colina del Verbo
1104;Elena Alejandro Castro Ruiz;11500;Dependiente de tienda;38;F;Casado;Técnico;1;Barrio La Cruz
1117;Maria Alejandro Flores Castro;0;Desempleado;32;F;Soltero;Preescolar;2;Barrio Arnoldo Alemán
1458;Daniel Alejandro Hernandez Perez;14500;Cocinero;27;M;Soltero;Preescolar;2;Altamira del Este
1053;Carlos Alejandro Flores Gonzalez;15500;Enfermero;44;M;Soltero;Universidad;5;San Judas
1385;Andres Alejandro Gonzalez Torres;14500;Cocinero;25;M;Soltero;Preescolar;1;Monimbó
1116;Luis Alejandro Lopez Ruiz;0;Desempleado;43;M;Soltero;Primaria;1;Altamira del Este
1133;Ana Alejandro Castro Mendoza;0;Desempleado;4;F;Soltero;Preescolar;1;Colina del Verbo
1400;Miguel Alejandro Hernandez Torres;13500;Barbero;22;M;Soltero;Técnico;1;Barrio Guadalupe
1051;Carlos Alejandro Lopez Castro;8500;Campesino;73;M;Casado;Primaria;1;Barrio Obrero
1334;Juan Alejandro Flores Martinez;0;Desempleado;8;M;Soltero;Primaria;5;Barrio 19 de Julio
1252;Sofia Alejandro Hernandez Gonzalez;12500;Repartidor;46;F;Casado;Primaria;2;Barrio Arnoldo Alemán
1044;Pedro Alejandro Flores Martinez;0;Desempleado;1;M;Soltero;Preescolar;2;Barrio El Calvario
1434;Kevin Alejandro Torres Torres;0;Desempleado;39;M;Soltero;Primaria;5;El Calavario
1243;Camila Alejandro Mendoza Torres;0;Desempleado;49;F;Casado;Primaria;5;María Auxiliadora
1331;Lucia Alejandro Flores Torres;11000;Comerciante Informal;62;F;Casado;Preescolar;3;Barrio El Calvario
1408;Lucia Alejandro Gonzalez Torres;0;Desempleado;2;F;Soltero;Preescolar;1;Barrio Arnoldo Alemán
1485;Ana Alejandro Castro Mendoza;0;Desempleado;17;F;Soltero;Secundaria;1;Baká
1216;Maria Alejandro Hernandez Ruiz;9000;Obrero;49;F;Soltero;Primaria;2;San Ramón
1384;Daniel Alejandro Flores Perez;17000;Albañil;73;M;Casado;Secundaria;5;Altamira del Este
1305;Maria Alejandro Ruiz Lopez;0;Desempleado;10;F;Soltero;Primaria;1;Monimbó
1334;Sofia Alejandro Lopez Hernandez;0;Desempleado;12;F;Soltero;Primaria;3;Barrio 19 de Julio
1348;Marta Alejandro Gonzalez Castro;0;Desempleado;12;F;Soltero;Primaria;3;San Judas
1019;Sofia Alejandro Castro Torres;12000;Trabajador doméstico;26;F;Casado;Primaria;5;Barrio 19 de Julio
1345;Mario Alejandro Mendoza Mendoza;11000;Comerciante Informal;65;M;Soltero;Primaria;3;Altamira del Este
1384;Lucia Alejandro Ruiz Hernandez;11000;Comerciante Informal;26;F;Soltero;Primaria;1;Altamira del Este
1120;Kevin Alejandro Martinez Castro;0;Desempleado;21;M;Soltero;Técnico;1;Barrio Guadalupe
1179;Fernanda Alejandro Martinez Castro;21000;Costur`ero;21;F;Soltero;Técnico;1;Barrio Obrero
1117;Lucia Alejandro Martinez Martinez;0;Desempleado;51;F;Casado;Preescolar;3;Barrio Arnoldo Alemán
1184;Luis Alejandro Perez Martinez;0;Desempleado;26;M;Soltero;Preescolar;3;Barrio Obrero
1360;Paula Alejandro Flores Castro;9500;Técnico Agropecuario;46;F;Casado;Técnico;3;Urbanización San Miguel
1171;Juan Alejandro Ruiz Perez;16000;Médico general;79;M;Casado;Universidad;5;Barrio La Cruz
1474;Marta Alejandro Lopez Torres;15000;Maestro;27;F;Soltero;Universidad;5;El Calavario
1401;Fernanda Alejandro Martinez Flores;0;Desempleado;15;F;Soltero;Secundaria;1;María Auxiliadora
1178;Marta Alejandro Torres Perez;11500;Dependiente de tienda;42;F;Soltero;Técnico;1;San Ramón
1228;Jose Alejandro Hernandez Castro;0;Desempleado;31;M;Casado;Primaria;1;Barrio Arnoldo Alemán
1310;Sofia Alejandro Flores Lopez;14500;Cocinero;23;F;Soltero;Preescolar;3;Barrio La Cruz
1289;Ana Alejandro Hernandez Gonzalez;11500;Dependiente de tienda;56;F;Casado;Técnico;1;Colina del Verbo
1158;Lucia Alejandro Martinez Hernandez;9500;Técnico Agropecuario;39;F;Soltero;Técnico;3;María Auxiliadora
1259;Luis Alejandro Gonzalez Torres;0;Desempleado;57;M;Soltero;Primaria;1;Barrio La Cruz
1089;Camila Alejandro Perez Gonzalez;17000;Albañil;80;F;Casado;Secundaria;5;Barrio 19 de Julio
1307;Juan Alejandro Mendoza Mendoza;9500;Técnico Agropecuario;68;M;Soltero;Técnico;3;Barrio 19 de Julio
